# simulation: Earthquake Building Sim
# Exported: 2025-12-20T13:04:15.291047
#
Time(s),Max_Displacement
10.5204,4.919828e+283
10.5304,9.382685e+283
10.5404,1.789387e+284
10.5504,3.412570e+284
10.5604,6.508169e+284
10.5704,1.241184e+285
10.5804,2.367082e+285
10.5904,4.514302e+285
10.6004,8.609299e+285
10.6104,1.641894e+286
10.6204,3.131283e+286
10.6304,5.971721e+286
10.6404,1.138877e+287
10.6504,2.171971e+287
10.6604,4.142202e+287
10.6704,7.899661e+287
10.6804,1.506557e+288
10.6904,2.873181e+288
10.7004,5.479491e+288
10.7104,1.045003e+289
10.7204,1.992942e+289
10.7304,3.800773e+289
10.7404,7.248517e+289
10.7504,1.382377e+290
10.7604,2.636353e+290
10.7704,5.027833e+290
10.7804,9.588664e+290
10.7904,1.828670e+291
10.8004,3.487487e+291
10.8104,6.651044e+291
10.8204,1.268432e+292
10.8304,2.419047e+292
10.8404,4.613404e+292
10.8504,8.798300e+292
10.8604,1.677938e+293
10.8704,3.200024e+293
10.8804,6.102819e+293
10.8904,1.163879e+294
10.9004,2.219652e+294
10.9104,4.233136e+294
10.9204,8.073083e+294
10.9304,1.539631e+295
10.9404,2.936256e+295
10.9504,5.599782e+295
10.9604,1.067944e+296
10.9704,2.036693e+296
10.9804,3.884211e+296
10.9904,7.407644e+296
11.0004,1.412724e+297
11.0104,2.694229e+297
11.0204,5.138209e+297
11.0304,9.799164e+297
11.0404,1.868815e+298
11.0504,3.564048e+298
11.0604,6.797055e+298
11.0704,1.296278e+299
11.0804,nan
11.0904,nan
11.1004,nan
11.1104,nan
11.1204,nan
11.1304,nan
11.1404,nan
11.1504,nan
11.1604,nan
11.1704,nan
11.1804,nan
11.1904,nan
11.2004,nan
11.2104,nan
11.2204,nan
11.2304,nan
11.2404,nan
11.2504,nan
11.2604,nan
11.2704,nan
11.2804,nan
11.2904,nan
11.3004,nan
11.3104,nan
11.3204,nan
11.3304,nan
11.3404,nan
11.3504,nan
11.3604,nan
11.3704,nan
11.3804,nan
11.3904,nan
11.4004,nan
11.4104,nan
11.4204,nan
11.4304,nan
11.4404,nan
11.4504,nan
11.4604,nan
11.4704,nan
11.4804,nan
11.4904,nan
11.5004,nan
11.5104,nan
11.5204,nan
11.5304,nan
11.5404,nan
11.5504,nan
11.5604,nan
11.5704,nan
11.5804,nan
11.5904,nan
11.6004,nan
11.6104,nan
11.6204,nan
11.6304,nan
11.6404,nan
11.6504,nan
11.6604,nan
11.6704,nan
11.6804,nan
11.6904,nan
11.7004,nan
11.7104,nan
11.7204,nan
11.7304,nan
11.7404,nan
11.7504,nan
11.7604,nan
11.7704,nan
11.7804,nan
11.7904,nan
11.8004,nan
11.8104,nan
11.8204,nan
11.8304,nan
11.8404,nan
11.8504,nan
11.8604,nan
11.8704,nan
11.8804,nan
11.8904,nan
11.9004,nan
11.9104,nan
11.9204,nan
11.9304,nan
11.9404,nan
11.9504,nan
11.9604,nan
11.9704,nan
11.9804,nan
11.9904,nan
12.0004,nan
12.0104,nan
12.0204,nan
12.0304,nan
12.0404,nan
12.0504,nan
12.0604,nan
12.0704,nan
12.0804,nan
12.0904,nan
12.1004,nan
12.1104,nan
12.1204,nan
12.1304,nan
12.1404,nan
12.1504,nan
12.1604,nan
12.1704,nan
12.1804,nan
12.1904,nan
12.2004,nan
12.2104,nan
12.2204,nan
12.2304,nan
12.2404,nan
12.2504,nan
12.2604,nan
12.2704,nan
12.2804,nan
12.2904,nan
12.3004,nan
12.3104,nan
12.3204,nan
12.3304,nan
12.3404,nan
12.3504,nan
12.3604,nan
12.3704,nan
12.3804,nan
12.3904,nan
12.4004,nan
12.4104,nan
12.4204,nan
12.4304,nan
12.4404,nan
12.4504,nan
12.4604,nan
12.4704,nan
12.4804,nan
12.4904,nan
12.5004,nan
12.5104,nan
12.5204,nan
12.5304,nan
12.5404,nan
12.5504,nan
12.5604,nan
12.5704,nan
12.5804,nan
12.5904,nan
12.6004,nan
12.6104,nan
12.6204,nan
12.6304,nan
12.6404,nan
12.6504,nan
12.6604,nan
12.6704,nan
12.6804,nan
12.6904,nan
12.7004,nan
12.7104,nan
12.7204,nan
12.7304,nan
12.7404,nan
12.7504,nan
12.7604,nan
12.7704,nan
12.7804,nan
12.7904,nan
12.8004,nan
12.8104,nan
12.8204,nan
12.8304,nan
12.8404,nan
12.8504,nan
12.8604,nan
12.8704,nan
12.8804,nan
12.8904,nan
12.9004,nan
12.9104,nan
12.9204,nan
12.9304,nan
12.9404,nan
12.9504,nan
12.9604,nan
12.9704,nan
12.9804,nan
12.9904,nan
13.0004,nan
13.0104,nan
13.0204,nan
13.0304,nan
13.0404,nan
13.0504,nan
13.0604,nan
13.0704,nan
13.0804,nan
13.0904,nan
13.1004,nan
13.1104,nan
13.1204,nan
13.1304,nan
13.1404,nan
13.1504,nan
13.1604,nan
13.1704,nan
13.1804,nan
13.1904,nan
13.2004,nan
13.2104,nan
13.2204,nan
13.2304,nan
13.2404,nan
13.2504,nan
13.2604,nan
13.2704,nan
13.2804,nan
13.2904,nan
13.3004,nan
13.3104,nan
13.3204,nan
13.3304,nan
13.3404,nan
13.3504,nan
13.3604,nan
13.3704,nan
13.3804,nan
13.3904,nan
13.4004,nan
13.4104,nan
13.4204,nan
13.4304,nan
13.4404,nan
13.4504,nan
13.4604,nan
13.4704,nan
13.4804,nan
13.4904,nan
13.5005,nan
13.5105,nan
13.5205,nan
13.5305,nan
13.5405,nan
13.5505,nan
13.5605,nan
13.5705,nan
13.5805,nan
13.5905,nan
13.6005,nan
13.6105,nan
13.6205,nan
13.6305,nan
13.6405,nan
13.6505,nan
13.6605,nan
13.6705,nan
13.6805,nan
13.6905,nan
13.7005,nan
13.7105,nan
13.7205,nan
13.7305,nan
13.7405,nan
13.7505,nan
13.7605,nan
13.7705,nan
13.7805,nan
13.7905,nan
13.8005,nan
13.8105,nan
13.8205,nan
13.8305,nan
13.8405,nan
13.8505,nan
13.8605,nan
13.8705,nan
13.8805,nan
13.8905,nan
13.9005,nan
13.9105,nan
13.9205,nan
13.9305,nan
13.9405,nan
13.9505,nan
13.9605,nan
13.9705,nan
13.9805,nan
13.9905,nan
14.0005,nan
14.0105,nan
14.0205,nan
14.0305,nan
14.0405,nan
14.0505,nan
14.0605,nan
14.0705,nan
14.0805,nan
14.0905,nan
14.1005,nan
14.1105,nan
14.1205,nan
14.1305,nan
14.1405,nan
14.1505,nan
14.1605,nan
14.1705,nan
14.1805,nan
14.1905,nan
14.2005,nan
14.2105,nan
14.2205,nan
14.2305,nan
14.2405,nan
14.2505,nan
14.2605,nan
14.2705,nan
14.2805,nan
14.2905,nan
14.3005,nan
14.3105,nan
14.3205,nan
14.3305,nan
14.3405,nan
14.3505,nan
14.3605,nan
14.3705,nan
14.3805,nan
14.3905,nan
14.4005,nan
14.4105,nan
14.4205,nan
14.4305,nan
14.4405,nan
14.4505,nan
14.4605,nan
14.4705,nan
14.4805,nan
14.4905,nan
14.5005,nan
14.5105,nan
14.5205,nan
14.5305,nan
14.5405,nan
14.5505,nan
14.5605,nan
14.5705,nan
14.5805,nan
14.5905,nan
14.6005,nan
14.6105,nan
14.6205,nan
14.6305,nan
14.6405,nan
14.6505,nan
14.6605,nan
14.6705,nan
14.6805,nan
14.6905,nan
14.7005,nan
14.7105,nan
14.7205,nan
14.7305,nan
14.7405,nan
14.7505,nan
14.7605,nan
14.7705,nan
14.7805,nan
14.7905,nan
14.8005,nan
14.8105,nan
14.8205,nan
14.8305,nan
14.8405,nan
14.8505,nan
14.8605,nan
14.8705,nan
14.8805,nan
14.8905,nan
14.9005,nan
14.9105,nan
14.9205,nan
14.9305,nan
14.9405,nan
14.9505,nan
14.9605,nan
14.9705,nan
14.9805,nan
14.9905,nan
15.0005,nan
15.0105,nan
15.0205,nan
15.0305,nan
15.0405,nan
15.0505,nan
15.0605,nan
15.0705,nan
15.0805,nan
15.0905,nan
15.1005,nan
15.1105,nan
15.1205,nan
15.1305,nan
15.1405,nan
15.1505,nan
15.1605,nan
15.1705,nan
15.1805,nan
15.1905,nan
15.2005,nan
15.2105,nan
15.2205,nan
15.2305,nan
15.2405,nan
15.2505,nan
15.2605,nan
15.2705,nan
15.2805,nan
15.2905,nan
15.3005,nan
15.3105,nan
15.3205,nan
15.3305,nan
15.3405,nan
15.3505,nan
15.3605,nan
15.3705,nan
15.3805,nan
15.3905,nan
15.4005,nan
15.4105,nan
15.4205,nan
15.4305,nan
15.4405,nan
15.4505,nan
15.4605,nan
15.4705,nan
15.4805,nan
15.4905,nan
15.5005,nan
15.5105,nan
15.5205,nan
15.5305,nan
15.5405,nan
15.5505,nan
15.5605,nan
15.5705,nan
15.5805,nan
15.5905,nan
15.6005,nan
15.6105,nan
15.6205,nan
15.6305,nan
15.6405,nan
15.6505,nan
15.6605,nan
15.6705,nan
15.6805,nan
15.6905,nan
15.7005,nan
15.7105,nan
15.7205,nan
15.7305,nan
15.7405,nan
15.7505,nan
15.7605,nan
15.7705,nan
15.7805,nan
15.7905,nan
15.8005,nan
15.8105,nan
15.8205,nan
15.8305,nan
15.8405,nan
15.8505,nan
15.8605,nan
15.8705,nan
15.8805,nan
15.8905,nan
15.9005,nan
15.9105,nan
15.9205,nan
15.9305,nan
15.9405,nan
15.9505,nan
15.9605,nan
15.9705,nan
15.9805,nan
15.9905,nan
16.0005,nan
16.0105,nan
16.0205,nan
16.0305,nan
16.0405,nan
16.0505,nan
16.0605,nan
16.0705,nan
16.0805,nan
16.0905,nan
16.1005,nan
16.1105,nan
16.1205,nan
16.1305,nan
16.1405,nan
16.1505,nan
16.1605,nan
16.1705,nan
16.1805,nan
16.1905,nan
16.2005,nan
16.2105,nan
16.2205,nan
16.2305,nan
16.2405,nan
16.2505,nan
16.2605,nan
16.2705,nan
16.2805,nan
16.2905,nan
16.3005,nan
16.3105,nan
16.3205,nan
16.3305,nan
16.3405,nan
16.3505,nan
16.3605,nan
16.3705,nan
16.3805,nan
16.3905,nan
16.4005,nan
16.4105,nan
16.4205,nan
16.4305,nan
16.4405,nan
16.4505,nan
16.4605,nan
16.4705,nan
16.4805,nan
16.4905,nan
16.5006,nan
16.5106,nan
16.5206,nan
16.5306,nan
16.5406,nan
16.5506,nan
16.5606,nan
16.5706,nan
16.5806,nan
16.5906,nan
16.6006,nan
16.6106,nan
16.6206,nan
16.6306,nan
16.6406,nan
16.6506,nan
16.6606,nan
16.6706,nan
16.6806,nan
16.6906,nan
16.7006,nan
16.7106,nan
16.7206,nan
16.7306,nan
16.7406,nan
16.7506,nan
16.7606,nan
16.7706,nan
16.7806,nan
16.7906,nan
16.8006,nan
16.8106,nan
16.8206,nan
16.8306,nan
16.8406,nan
16.8506,nan
16.8606,nan
16.8706,nan
16.8806,nan
16.8906,nan
16.9006,nan
16.9106,nan
16.9206,nan
16.9306,nan
16.9406,nan
16.9506,nan
16.9606,nan
16.9706,nan
16.9806,nan
16.9906,nan
17.0006,nan
17.0106,nan
17.0206,nan
17.0306,nan
17.0406,nan
17.0506,nan
17.0606,nan
17.0706,nan
17.0806,nan
17.0906,nan
17.1006,nan
17.1106,nan
17.1206,nan
17.1306,nan
17.1406,nan
17.1506,nan
17.1606,nan
17.1706,nan
17.1806,nan
17.1906,nan
17.2006,nan
17.2106,nan
17.2206,nan
17.2306,nan
17.2406,nan
17.2506,nan
17.2606,nan
17.2706,nan
17.2806,nan
17.2906,nan
17.3006,nan
17.3106,nan
17.3206,nan
17.3306,nan
17.3406,nan
17.3506,nan
17.3606,nan
17.3706,nan
17.3806,nan
17.3906,nan
17.4006,nan
17.4106,nan
17.4206,nan
17.4306,nan
17.4406,nan
17.4506,nan
17.4606,nan
17.4706,nan
17.4806,nan
17.4906,nan
17.5006,nan
17.5106,nan
17.5206,nan
17.5306,nan
17.5406,nan
17.5506,nan
17.5606,nan
17.5706,nan
17.5806,nan
17.5906,nan
17.6006,nan
17.6106,nan
17.6206,nan
17.6306,nan
17.6406,nan
17.6506,nan
17.6606,nan
17.6706,nan
17.6806,nan
17.6906,nan
17.7006,nan
17.7106,nan
17.7206,nan
17.7306,nan
17.7406,nan
17.7506,nan
17.7606,nan
17.7706,nan
17.7806,nan
17.7906,nan
17.8006,nan
17.8106,nan
17.8206,nan
17.8306,nan
17.8406,nan
17.8506,nan
17.8606,nan
17.8706,nan
17.8806,nan
17.8906,nan
17.9006,nan
17.9106,nan
17.9206,nan
17.9306,nan
17.9406,nan
17.9506,nan
17.9606,nan
17.9706,nan
17.9806,nan
17.9906,nan
18.0006,nan
18.0106,nan
18.0206,nan
18.0306,nan
18.0406,nan
18.0506,nan
18.0606,nan
18.0706,nan
18.0806,nan
18.0906,nan
18.1006,nan
18.1106,nan
18.1206,nan
18.1306,nan
18.1406,nan
18.1506,nan
18.1606,nan
18.1706,nan
18.1806,nan
18.1906,nan
18.2006,nan
18.2106,nan
18.2206,nan
18.2306,nan
18.2406,nan
18.2506,nan
18.2606,nan
18.2706,nan
18.2806,nan
18.2906,nan
18.3006,nan
18.3106,nan
18.3206,nan
18.3306,nan
18.3406,nan
18.3506,nan
18.3606,nan
18.3706,nan
18.3806,nan
18.3906,nan
18.4006,nan
18.4106,nan
18.4206,nan
18.4306,nan
18.4406,nan
18.4506,nan
18.4606,nan
18.4706,nan
18.4806,nan
18.4906,nan
18.5006,nan
18.5106,nan
18.5206,nan
18.5306,nan
18.5406,nan
18.5506,nan
18.5606,nan
18.5706,nan
18.5806,nan
18.5906,nan
18.6006,nan
18.6106,nan
18.6206,nan
18.6306,nan
18.6406,nan
18.6506,nan
18.6606,nan
18.6706,nan
18.6806,nan
18.6906,nan
18.7006,nan
18.7106,nan
18.7206,nan
18.7306,nan
18.7406,nan
18.7506,nan
18.7606,nan
18.7706,nan
18.7806,nan
18.7906,nan
18.8006,nan
18.8106,nan
18.8206,nan
18.8306,nan
18.8406,nan
18.8506,nan
18.8606,nan
18.8706,nan
18.8806,nan
18.8906,nan
18.9006,nan
18.9106,nan
18.9206,nan
18.9306,nan
18.9406,nan
18.9506,nan
18.9606,nan
18.9706,nan
18.9806,nan
18.9906,nan
19.0006,nan
19.0106,nan
19.0206,nan
19.0306,nan
19.0406,nan
19.0506,nan
19.0606,nan
19.0706,nan
19.0806,nan
19.0906,nan
19.1006,nan
19.1106,nan
19.1206,nan
19.1306,nan
19.1406,nan
19.1506,nan
19.1606,nan
19.1706,nan
19.1806,nan
19.1906,nan
19.2006,nan
19.2106,nan
19.2206,nan
19.2306,nan
19.2406,nan
19.2506,nan
19.2606,nan
19.2706,nan
19.2806,nan
19.2906,nan
19.3006,nan
19.3106,nan
19.3206,nan
19.3306,nan
19.3406,nan
19.3506,nan
19.3606,nan
19.3706,nan
19.3806,nan
19.3906,nan
19.4006,nan
19.4106,nan
19.4206,nan
19.4306,nan
19.4406,nan
19.4506,nan
19.4606,nan
19.4706,nan
19.4806,nan
19.4906,nan
19.5007,nan
19.5107,nan
19.5207,nan
19.5307,nan
19.5407,nan
19.5507,nan
19.5607,nan
19.5707,nan
19.5807,nan
19.5907,nan
19.6007,nan
19.6107,nan
19.6207,nan
19.6307,nan
19.6407,nan
19.6507,nan
19.6607,nan
19.6707,nan
19.6807,nan
19.6907,nan
19.7007,nan
19.7107,nan
19.7207,nan
19.7307,nan
19.7407,nan
19.7507,nan
19.7607,nan
19.7707,nan
19.7807,nan
19.7907,nan
19.8007,nan
19.8107,nan
19.8207,nan
19.8307,nan
19.8407,nan
19.8507,nan
19.8607,nan
19.8707,nan
19.8807,nan
19.8907,nan
19.9007,nan
19.9107,nan
19.9207,nan
19.9307,nan
19.9407,nan
19.9507,nan
19.9607,nan
19.9707,nan
19.9807,nan
19.9907,nan
20.0007,nan
20.0107,nan
20.0207,nan
20.0307,nan
20.0407,nan
20.0507,nan
20.0607,nan
20.0707,nan
20.0807,nan
20.0907,nan
20.1007,nan
20.1107,nan
20.1207,nan
20.1307,nan
20.1407,nan
20.1507,nan
20.1607,nan
20.1707,nan
20.1807,nan
20.1907,nan
20.2007,nan
20.2107,nan
20.2207,nan
20.2307,nan
20.2407,nan
20.2507,nan
20.2607,nan
20.2707,nan
20.2807,nan
20.2907,nan
20.3007,nan
20.3107,nan
20.3207,nan
20.3307,nan
20.3407,nan
20.3507,nan
20.3607,nan
20.3707,nan
20.3807,nan
20.3907,nan
20.4007,nan
20.4107,nan
20.4207,nan
20.4307,nan
20.4407,nan
20.4507,nan
20.4607,nan
20.4707,nan
20.4807,nan
20.4907,nan
20.5007,nan
20.5107,nan
20.5207,nan
20.5307,nan
20.5407,nan
20.5507,nan
20.5607,nan
20.5707,nan
20.5807,nan
20.5907,nan
20.6007,nan
20.6107,nan
20.6207,nan
20.6307,nan
20.6407,nan
20.6507,nan
20.6607,nan
20.6707,nan
20.6807,nan
20.6907,nan
20.7007,nan
20.7107,nan
20.7207,nan
20.7307,nan
20.7407,nan
20.7507,nan
20.7607,nan
20.7707,nan
20.7807,nan
20.7907,nan
20.8007,nan
20.8107,nan
20.8207,nan
20.8307,nan
20.8407,nan
20.8507,nan
20.8607,nan
20.8707,nan
20.8807,nan
20.8907,nan
20.9007,nan
20.9107,nan
20.9207,nan
20.9307,nan
20.9407,nan
20.9507,nan
20.9607,nan
20.9707,nan
20.9807,nan
20.9907,nan
21.0007,nan
21.0107,nan
21.0207,nan
21.0307,nan
21.0407,nan
21.0507,nan
21.0607,nan
21.0707,nan
21.0807,nan
21.0907,nan
21.1007,nan
21.1107,nan
21.1207,nan
21.1307,nan
21.1407,nan
21.1507,nan
21.1607,nan
21.1707,nan
21.1807,nan
21.1907,nan
21.2007,nan
21.2107,nan
21.2207,nan
21.2307,nan
21.2407,nan
21.2507,nan
21.2607,nan
21.2707,nan
21.2807,nan
21.2907,nan
21.3007,nan
21.3107,nan
21.3207,nan
21.3307,nan
21.3407,nan
21.3507,nan
21.3607,nan
21.3707,nan
21.3807,nan
21.3907,nan
21.4007,nan
21.4107,nan
21.4207,nan
21.4307,nan
21.4407,nan
21.4507,nan
21.4607,nan
21.4707,nan
21.4807,nan
21.4907,nan
21.5007,nan
21.5107,nan
21.5207,nan
21.5307,nan
21.5407,nan
21.5507,nan
21.5607,nan
21.5707,nan
21.5807,nan
21.5907,nan
21.6007,nan
21.6107,nan
21.6207,nan
21.6307,nan
21.6407,nan
21.6507,nan
21.6607,nan
21.6707,nan
21.6807,nan
21.6907,nan
21.7007,nan
21.7107,nan
21.7207,nan
21.7307,nan
21.7407,nan
21.7507,nan
21.7607,nan
21.7707,nan
21.7807,nan
21.7907,nan
21.8007,nan
21.8107,nan
21.8207,nan
21.8307,nan
21.8407,nan
21.8507,nan
21.8607,nan
21.8707,nan
21.8807,nan
21.8907,nan
21.9007,nan
21.9107,nan
21.9207,nan
21.9307,nan
21.9407,nan
21.9507,nan
21.9607,nan
21.9707,nan
21.9807,nan
21.9907,nan
22.0007,nan
22.0107,nan
22.0207,nan
22.0307,nan
22.0407,nan
22.0507,nan
22.0607,nan
22.0707,nan
22.0807,nan
22.0907,nan
22.1007,nan
22.1107,nan
22.1207,nan
22.1307,nan
22.1407,nan
22.1507,nan
22.1607,nan
22.1707,nan
22.1807,nan
22.1907,nan
22.2007,nan
22.2107,nan
22.2207,nan
22.2307,nan
22.2407,nan
22.2507,nan
22.2607,nan
22.2707,nan
22.2807,nan
22.2907,nan
22.3007,nan
22.3107,nan
22.3207,nan
22.3307,nan
22.3407,nan
22.3507,nan
22.3607,nan
22.3707,nan
22.3807,nan
22.3907,nan
22.4007,nan
22.4107,nan
22.4207,nan
22.4307,nan
22.4407,nan
22.4507,nan
22.4607,nan
22.4707,nan
22.4807,nan
22.4907,nan
22.5008,nan
22.5108,nan
22.5208,nan
22.5308,nan
22.5408,nan
22.5508,nan
22.5608,nan
22.5708,nan
22.5808,nan
22.5908,nan
22.6008,nan
22.6108,nan
22.6208,nan
22.6308,nan
22.6408,nan
22.6508,nan
22.6608,nan
22.6708,nan
22.6808,nan
22.6908,nan
22.7008,nan
22.7108,nan
22.7208,nan
22.7308,nan
22.7408,nan
22.7508,nan
22.7608,nan
22.7708,nan
22.7808,nan
22.7908,nan
22.8008,nan
22.8108,nan
22.8208,nan
22.8308,nan
22.8408,nan
22.8508,nan
22.8608,nan
22.8708,nan
22.8808,nan
22.8908,nan
22.9008,nan
22.9108,nan
22.9208,nan
22.9308,nan
22.9408,nan
22.9508,nan
22.9608,nan
22.9708,nan
22.9808,nan
22.9908,nan
23.0008,nan
23.0108,nan
23.0208,nan
23.0308,nan
23.0408,nan
23.0508,nan
23.0608,nan
23.0708,nan
23.0808,nan
23.0908,nan
23.1008,nan
23.1108,nan
23.1208,nan
23.1308,nan
23.1408,nan
23.1508,nan
23.1608,nan
23.1708,nan
23.1808,nan
23.1908,nan
23.2008,nan
23.2108,nan
23.2208,nan
23.2308,nan
23.2408,nan
23.2508,nan
23.2608,nan
23.2708,nan
23.2808,nan
23.2908,nan
23.3008,nan
23.3108,nan
23.3208,nan
23.3308,nan
23.3408,nan
23.3508,nan
23.3608,nan
23.3708,nan
23.3808,nan
23.3908,nan
23.4008,nan
23.4108,nan
23.4208,nan
23.4308,nan
23.4408,nan
23.4508,nan
23.4608,nan
23.4708,nan
23.4808,nan
23.4908,nan
23.5008,nan
23.5108,nan
23.5208,nan
23.5308,nan
23.5408,nan
23.5508,nan
23.5608,nan
23.5708,nan
23.5808,nan
23.5908,nan
23.6008,nan
23.6108,nan
23.6208,nan
23.6308,nan
23.6408,nan
23.6508,nan
23.6608,nan
23.6708,nan
23.6808,nan
23.6908,nan
23.7008,nan
23.7108,nan
23.7208,nan
23.7308,nan
23.7408,nan
23.7508,nan
23.7608,nan
23.7708,nan
23.7808,nan
23.7908,nan
23.8008,nan
23.8108,nan
23.8208,nan
23.8308,nan
23.8408,nan
23.8508,nan
23.8608,nan
23.8708,nan
23.8808,nan
23.8908,nan
23.9008,nan
23.9108,nan
23.9208,nan
23.9308,nan
23.9408,nan
23.9508,nan
23.9608,nan
23.9708,nan
23.9808,nan
23.9908,nan
24.0008,nan
24.0108,nan
24.0208,nan
24.0308,nan
24.0408,nan
24.0508,nan
24.0608,nan
24.0708,nan
24.0808,nan
24.0908,nan
24.1008,nan
24.1108,nan
24.1208,nan
24.1308,nan
24.1408,nan
24.1508,nan
24.1608,nan
24.1708,nan
24.1808,nan
24.1908,nan
24.2008,nan
24.2108,nan
24.2208,nan
24.2308,nan
24.2408,nan
24.2508,nan
24.2608,nan
24.2708,nan
24.2808,nan
24.2908,nan
24.3008,nan
24.3108,nan
24.3208,nan
24.3308,nan
24.3408,nan
24.3508,nan
24.3608,nan
24.3708,nan
24.3808,nan
24.3908,nan
24.4008,nan
24.4108,nan
24.4208,nan
24.4308,nan
24.4408,nan
24.4508,nan
24.4608,nan
24.4708,nan
24.4808,nan
24.4908,nan
24.5008,nan
24.5108,nan
24.5208,nan
24.5308,nan
24.5408,nan
24.5508,nan
24.5608,nan
24.5708,nan
24.5808,nan
24.5908,nan
24.6008,nan
24.6108,nan
24.6208,nan
24.6308,nan
24.6408,nan
24.6508,nan
24.6608,nan
24.6708,nan
24.6808,nan
24.6908,nan
24.7008,nan
24.7108,nan
24.7208,nan
24.7308,nan
24.7408,nan
24.7508,nan
24.7608,nan
24.7708,nan
24.7808,nan
24.7908,nan
24.8008,nan
24.8108,nan
24.8208,nan
24.8308,nan
24.8408,nan
24.8508,nan
24.8608,nan
24.8708,nan
24.8808,nan
24.8908,nan
24.9008,nan
24.9108,nan
24.9208,nan
24.9308,nan
24.9408,nan
24.9508,nan
24.9608,nan
24.9708,nan
24.9808,nan
24.9908,nan
25.0008,nan
25.0108,nan
25.0208,nan
25.0308,nan
25.0408,nan
25.0508,nan
25.0608,nan
25.0708,nan
25.0808,nan
25.0908,nan
25.1008,nan
25.1108,nan
25.1208,nan
25.1308,nan
25.1408,nan
25.1508,nan
25.1608,nan
25.1708,nan
25.1808,nan
25.1908,nan
25.2008,nan
25.2108,nan
25.2208,nan
25.2308,nan
25.2408,nan
25.2508,nan
25.2608,nan
25.2708,nan
25.2808,nan
25.2908,nan
25.3008,nan
25.3108,nan
25.3208,nan
25.3308,nan
25.3408,nan
25.3508,nan
25.3608,nan
25.3708,nan
25.3808,nan
25.3908,nan
25.4008,nan
25.4108,nan
25.4208,nan
25.4308,nan
25.4408,nan
25.4508,nan
25.4608,nan
25.4708,nan
25.4808,nan
25.4908,nan
25.5009,nan
25.5109,nan
25.5209,nan
25.5309,nan
25.5409,nan
25.5509,nan
25.5609,nan
25.5709,nan
25.5809,nan
25.5909,nan
25.6009,nan
25.6109,nan
25.6209,nan
25.6309,nan
25.6409,nan
25.6509,nan
25.6609,nan
25.6709,nan
25.6809,nan
25.6909,nan
25.7009,nan
25.7109,nan
25.7209,nan
25.7309,nan
25.7409,nan
25.7509,nan
25.7609,nan
25.7709,nan
25.7809,nan
25.7909,nan
25.8009,nan
25.8109,nan
25.8209,nan
25.8309,nan
25.8409,nan
25.8509,nan
25.8609,nan
25.8709,nan
25.8809,nan
25.8909,nan
25.9009,nan
25.9109,nan
25.9209,nan
25.9309,nan
25.9409,nan
25.9509,nan
25.9609,nan
25.9709,nan
25.9809,nan
25.9909,nan
26.0009,nan
26.0109,nan
26.0209,nan
26.0309,nan
26.0409,nan
26.0509,nan
26.0609,nan
26.0709,nan
26.0809,nan
26.0909,nan
26.1009,nan
26.1109,nan
26.1209,nan
26.1309,nan
26.1409,nan
26.1509,nan
26.1609,nan
26.1709,nan
26.1809,nan
26.1909,nan
26.2009,nan
26.2109,nan
26.2209,nan
26.2309,nan
26.2409,nan
26.2509,nan
26.2609,nan
26.2709,nan
26.2809,nan
26.2909,nan
26.3009,nan
26.3109,nan
26.3209,nan
26.3309,nan
26.3409,nan
26.3509,nan
26.3609,nan
26.3709,nan
26.3809,nan
26.3909,nan
26.4009,nan
26.4109,nan
26.4209,nan
26.4309,nan
26.4409,nan
26.4509,nan
26.4609,nan
26.4709,nan
26.4809,nan
26.4909,nan
26.5009,nan
26.5109,nan
26.5209,nan
26.5309,nan
26.5409,nan
26.5509,nan
26.5609,nan
26.5709,nan
26.5809,nan
26.5909,nan
26.6009,nan
26.6109,nan
26.6209,nan
26.6309,nan
26.6409,nan
26.6509,nan
26.6609,nan
26.6709,nan
26.6809,nan
26.6909,nan
26.7009,nan
26.7109,nan
26.7209,nan
26.7309,nan
26.7409,nan
26.7509,nan
26.7609,nan
26.7709,nan
26.7809,nan
26.7909,nan
26.8009,nan
26.8109,nan
26.8209,nan
26.8309,nan
26.8409,nan
26.8509,nan
26.8609,nan
26.8709,nan
26.8809,nan
26.8909,nan
26.9009,nan
26.9109,nan
26.9209,nan
26.9309,nan
26.9409,nan
26.9509,nan
26.9609,nan
26.9709,nan
26.9809,nan
26.9909,nan
27.0009,nan
27.0109,nan
27.0209,nan
27.0309,nan
27.0409,nan
27.0509,nan
27.0609,nan
27.0709,nan
27.0809,nan
27.0909,nan
27.1009,nan
27.1109,nan
27.1209,nan
27.1309,nan
27.1409,nan
